customer_id,company_name,business_sector,region,segment,company_scale,employee_count,tenure_years,total_mrr,product_count,months_available,potential_score,stability_score,churn_risk_index,assigned_score,score_category,confidence_score,priority_score,primary_action,secondary_action,timing,channel,expected_success_rate,rationale
SME-2024-00844,UD Jaya Cemerlang Pratama,Pendidikan & Training,Denpasar,Pelanggan Baru,Mikro,2,0.14166666666666666,7182987.0,2.0,2,49.9,69.0,22.0,49.9,Low Potential,77,0.472,Re-evaluate Product Fit,Offer downgraded package or flexible terms,Within 30 days,Email Survey + Phone Follow-up,35,Low potential signals possible mismatch. Prevent silent churn.
SME-2024-00845,PT Sentosa Teknologi Abadi,Jasa Keuangan,Bandung,Pelanggan Baru,Menengah,71,0.24166666666666667,1615654.0,1.0,3,63.5,76.6,15.2,63.5,Medium Potential,80,0.367,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00846,Warung Bukit Cemerlang,Perdagangan Eceran,Yogyakarta,Pelanggan Baru,Mikro,2,0.35000000000000003,784691.0,1.0,5,61.1,63.4,17.4,61.1,Medium Potential,80,0.33,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00847,Kios Nusantara Sinergi Lestari,Properti & Real Estate,Surabaya,Pelanggan Baru,Mikro,3,0.35833333333333334,4096819.0,2.0,5,59.6,68.9,14.8,59.6,Medium Potential,80,0.425,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00848,Warung Garuda Network Abadi,Kuliner & F&B,Denpasar,Pelanggan Baru,Mikro,4,0.4666666666666666,11189362.0,2.0,6,48.2,62.9,23.8,48.2,Low Potential,85,0.588,Re-evaluate Product Fit,Offer downgraded package or flexible terms,Within 30 days,Email Survey + Phone Follow-up,35,Low potential signals possible mismatch. Prevent silent churn.
SME-2024-00849,Toko Citra Konektifitas,Pendidikan & Training,Yogyakarta,Pelanggan Baru,Kecil,20,0.08333333333333333,1308397.0,1.0,2,43.8,62.0,21.9,43.8,Low Potential,72,0.26,Re-evaluate Product Fit,Offer downgraded package or flexible terms,Within 30 days,Email Survey + Phone Follow-up,35,Low potential signals possible mismatch. Prevent silent churn.
SME-2024-00850,Kios Abadi Solusi Abadi,Kesehatan,Denpasar,Pelanggan Baru,Mikro,5,0.075,10483679.0,2.0,1,47.1,70.9,18.3,47.1,Low Potential,72,0.561,Re-evaluate Product Fit,Offer downgraded package or flexible terms,Within 30 days,Email Survey + Phone Follow-up,35,Low potential signals possible mismatch. Prevent silent churn.
SME-2024-00851,UD Surya Network Abadi,Konstruksi,Palembang,Pelanggan Berisiko,Mikro,2,2.6750000000000003,0.0,,12,28.2,43.1,52.2,52.2,High Risk,80,0.261,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00852,UD Sumber Persada Jaya,Transportasi & Logistik,Jakarta,Pelanggan Berisiko,Kecil,18,2.2583333333333333,1017558.0,1.0,12,34.4,57.8,36.5,36.5,Moderate Risk,82,0.214,Re-engagement Survey + Check-in,Offer flexible payment terms or temporary upgrade,Within 7 days,WhatsApp + Email,45,Early warning signs. Low-cost intervention may prevent escalation.
SME-2024-00853,CV Karya Sakti Pratama,Manufaktur,Bandar Lampung,Pelanggan Berisiko,Menengah,48,1.7083333333333333,2139261.0,1.0,12,45.1,44.5,60.8,60.8,High Risk,85,0.371,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00854,Toko Sentosa Mulia Mandiri,Perdagangan Eceran,Medan,Pelanggan Berisiko,Mikro,2,3.0749999999999997,7356049.0,2.0,12,32.7,46.2,62.8,62.8,High Risk,85,0.542,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00855,CV Karya Konektifitas Pratama,Kesehatan,Batam,Pelanggan Berisiko,Menengah,32,3.0083333333333333,7359378.0,2.0,12,40.4,52.4,44.9,44.9,Moderate Risk,85,0.453,Re-engagement Survey + Check-in,Offer flexible payment terms or temporary upgrade,Within 7 days,WhatsApp + Email,45,Early warning signs. Low-cost intervention may prevent escalation.
SME-2024-00856,PT Jaya Makmur,Manufaktur,Bandung,Pelanggan Berisiko,Menengah,78,2.216666666666667,705585.0,1.0,12,36.2,51.4,55.3,55.3,High Risk,85,0.298,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00857,Toko Bukit Indah Jaya,Teknologi Informasi,Surabaya,Pelanggan Berisiko,Kecil,7,0.85,2716170.0,1.0,11,52.0,58.8,53.3,53.3,High Risk,85,0.351,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00858,UD Bukit Mulia Lestari,Jasa Keuangan,Yogyakarta,Pelanggan Berisiko,Mikro,3,3.0749999999999997,781821.0,1.0,12,26.5,54.2,42.5,42.5,Moderate Risk,85,0.237,Re-engagement Survey + Check-in,Offer flexible payment terms or temporary upgrade,Within 7 days,WhatsApp + Email,45,Early warning signs. Low-cost intervention may prevent escalation.
SME-2024-00859,UD Mega Makmur Sentosa,Konstruksi,Palembang,Pelanggan Berisiko,Kecil,14,1.45,0.0,,12,29.6,43.2,45.1,45.1,High Risk,85,0.225,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00860,CV Garuda Teknologi,Manufaktur,Jakarta,Pelanggan Berisiko,Menengah,50,0.9416666666666668,2030461.0,1.0,12,62.0,42.3,55.3,55.3,High Risk,85,0.339,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00861,PT Mega Data Jaya,Manufaktur,Tangerang,Pelanggan Berisiko,Menengah,37,2.841666666666667,1945339.0,1.0,12,45.3,55.2,52.2,52.2,High Risk,82,0.321,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00862,CV Citra Bahagia Mandiri,Transportasi & Logistik,Yogyakarta,Pelanggan Berisiko,Kecil,20,3.266666666666667,3585108.0,1.0,12,33.6,54.5,57.9,57.9,High Risk,85,0.401,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00863,UD Nusantara Andalan Mandiri,Pertanian & Agribisnis,Tangerang,Pelanggan Berisiko,Mikro,4,1.125,2495790.0,1.0,12,30.3,56.6,53.4,53.4,High Risk,82,0.345,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00864,Toko Abadi Utama Lestari,Perdagangan Eceran,Palembang,Pelanggan Berisiko,Mikro,3,3.483333333333333,1472075.0,1.0,12,28.4,51.6,47.0,47.0,High Risk,85,0.281,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00865,Toko Citra Indah Sentosa,Media & Kreatif,Bandar Lampung,Pelanggan Berisiko,Kecil,16,0.8083333333333332,11128844.0,3.0,10,36.9,44.9,59.6,59.6,High Risk,85,0.643,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00866,CV Mitra Sakti Jaya,Konstruksi,Palembang,Pelanggan Berisiko,Kecil,6,2.5166666666666666,2433826.0,1.0,12,24.5,41.0,63.7,63.7,High Risk,85,0.394,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00867,CV Sriwijaya Optima Lestari,Kesehatan,Denpasar,Pelanggan Berisiko,Kecil,19,3.35,8074268.0,2.0,12,25.3,37.1,64.5,64.5,High Risk,85,0.573,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00868,PT Mitra Lestari Jaya,Jasa Keuangan,Bandung,Pelanggan Berisiko,Menengah,20,2.5083333333333333,3891117.0,2.0,12,32.2,45.8,62.0,62.0,High Risk,82,0.43,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00869,Kios Garuda Makmur Pratama,Pendidikan & Training,Malang,Pelanggan Berisiko,Mikro,2,1.2083333333333333,0.0,,12,52.9,51.5,51.7,51.7,High Risk,85,0.258,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00870,Toko Sriwijaya Pratama Sentosa,Properti & Real Estate,Medan,Pelanggan Berisiko,Kecil,12,1.0416666666666667,2599489.0,1.0,12,41.3,46.0,52.0,52.0,High Risk,80,0.341,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00871,CV Permata Bahagia,Pertanian & Agribisnis,Bandung,Pelanggan Berisiko,Kecil,20,3.0666666666666664,1241415.0,1.0,12,22.6,45.1,70.4,70.4,Critical Risk,85,0.391,Executive Escalation & Win-back Negotiation,Custom retention package with significant concession,Immediate (same day),Face-to-face Meeting + Written Proposal,25,Critical churn risk. High-cost intervention justified by MRR value.
SME-2024-00872,UD Nusantara Network,Kuliner & F&B,Malang,Pelanggan Berisiko,Mikro,3,2.408333333333333,1422258.0,1.0,12,34.2,63.3,40.1,40.1,Moderate Risk,85,0.245,Re-engagement Survey + Check-in,Offer flexible payment terms or temporary upgrade,Within 7 days,WhatsApp + Email,45,Early warning signs. Low-cost intervention may prevent escalation.
SME-2024-00873,PT Abadi Data Jaya,Jasa Keuangan,Jakarta,Pelanggan Berisiko,Menengah,68,3.1666666666666665,1190004.0,1.0,12,40.1,36.3,68.3,68.3,High Risk,85,0.379,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00874,CV Sumber Makmur Abadi,Jasa Keuangan,Denpasar,Pelanggan Berisiko,Kecil,18,2.558333333333333,3895983.0,1.0,12,24.6,54.7,61.1,61.1,High Risk,85,0.426,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00875,CV Tirta Cemerlang Jaya,Teknologi Informasi,Batam,Pelanggan Berisiko,Kecil,17,1.5833333333333333,8385455.0,2.0,12,32.9,52.4,41.7,41.7,Moderate Risk,85,0.469,Re-engagement Survey + Check-in,Offer flexible payment terms or temporary upgrade,Within 7 days,WhatsApp + Email,45,Early warning signs. Low-cost intervention may prevent escalation.
SME-2024-00876,Toko Permata Network,Pendidikan & Training,Yogyakarta,Pelanggan Berisiko,Kecil,11,2.6833333333333336,7483441.0,1.0,12,44.7,36.2,69.8,69.8,High Risk,85,0.581,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00877,CV Tirta Sinergi Mandiri,Properti & Real Estate,Jakarta,Pelanggan Berisiko,Kecil,12,3.216666666666667,986344.0,1.0,12,42.1,53.3,56.2,56.2,High Risk,85,0.312,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00878,UD Bumi Cemerlang Mandiri,Jasa Keuangan,Batam,Pelanggan Berisiko,Kecil,17,1.7083333333333333,0.0,,12,37.4,48.2,59.0,59.0,High Risk,85,0.295,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00879,Toko Sumber Sakti Sentosa,Teknologi Informasi,Palembang,Pelanggan Berisiko,Kecil,5,2.6916666666666664,2814508.0,1.0,12,39.3,44.0,61.7,61.7,High Risk,85,0.396,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00880,CV Karya Lestari Mandiri,Konstruksi,Semarang,Pelanggan Berisiko,Kecil,13,3.475,1819926.0,1.0,12,40.5,51.3,64.0,64.0,High Risk,85,0.376,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00881,UD Sentosa Persada,Perdagangan Eceran,Surabaya,Pelanggan Berisiko,Kecil,6,2.716666666666667,5970609.0,2.0,12,40.4,42.9,59.8,59.8,High Risk,85,0.484,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00882,UD Sentosa Digital,Manufaktur,Batam,Pelanggan Berisiko,Kecil,17,3.1999999999999997,1132491.0,1.0,12,17.0,31.8,71.1,71.1,Critical Risk,85,0.39,Executive Escalation & Win-back Negotiation,Custom retention package with significant concession,Immediate (same day),Face-to-face Meeting + Written Proposal,25,Critical churn risk. High-cost intervention justified by MRR value.
SME-2024-00883,Kios Sumber Optima,Teknologi Informasi,Bandar Lampung,Pelanggan Berisiko,Mikro,3,0.5583333333333333,1068297.0,1.0,7,42.4,49.7,43.4,43.4,Moderate Risk,85,0.25,Re-engagement Survey + Check-in,Offer flexible payment terms or temporary upgrade,Within 7 days,WhatsApp + Email,45,Early warning signs. Low-cost intervention may prevent escalation.
SME-2024-00884,PT Karya Makmur Pratama,Media & Kreatif,Bandung,Pelanggan Berisiko,Menengah,49,0.725,8078195.0,2.0,9,66.2,58.1,51.0,51.0,High Risk,82,0.505,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00885,Warung Surya Solusi,Pendidikan & Training,Makassar,Pelanggan Berisiko,Mikro,3,3.1999999999999997,3011236.0,1.0,12,40.2,53.0,64.9,64.9,High Risk,85,0.418,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00886,UD Duta Network Mandiri,Konstruksi,Yogyakarta,Pelanggan Berisiko,Mikro,4,0.7166666666666667,2869152.0,1.0,9,39.6,45.6,50.0,50.0,High Risk,85,0.339,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00887,Toko Garuda Cemerlang Pratama,Media & Kreatif,Medan,Pelanggan Berisiko,Kecil,12,0.8250000000000001,1860539.0,1.0,10,50.1,38.2,61.1,61.1,High Risk,85,0.363,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00888,PT Bukit Digital Sentosa,Kesehatan,Bandung,Pelanggan Berisiko,Menengah,30,2.966666666666667,891303.0,1.0,12,34.0,41.6,67.6,67.6,High Risk,85,0.366,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00889,CV Sentosa Digital Pratama,Pertanian & Agribisnis,Surabaya,Pelanggan Berisiko,Kecil,13,1.3,932302.0,1.0,12,38.1,42.5,43.6,43.6,Moderate Risk,85,0.247,Re-engagement Survey + Check-in,Offer flexible payment terms or temporary upgrade,Within 7 days,WhatsApp + Email,45,Early warning signs. Low-cost intervention may prevent escalation.
SME-2024-00890,UD Sriwijaya Mulia Abadi,Konstruksi,Surabaya,Pelanggan Berisiko,Kecil,8,3.483333333333333,1304298.0,1.0,12,21.2,42.9,72.4,72.4,Critical Risk,85,0.402,Executive Escalation & Win-back Negotiation,Custom retention package with significant concession,Immediate (same day),Face-to-face Meeting + Written Proposal,25,Critical churn risk. High-cost intervention justified by MRR value.
SME-2024-00891,UD Garuda Makmur Lestari,Kuliner & F&B,Batam,Pelanggan Berisiko,Mikro,3,3.141666666666667,4774658.0,1.0,12,38.2,58.6,40.9,40.9,Moderate Risk,85,0.352,Re-engagement Survey + Check-in,Offer flexible payment terms or temporary upgrade,Within 7 days,WhatsApp + Email,45,Early warning signs. Low-cost intervention may prevent escalation.
SME-2024-00892,Warung Mitra Lestari Sentosa,Teknologi Informasi,Makassar,Pelanggan Berisiko,Mikro,4,0.6749999999999999,1842600.0,1.0,9,38.8,34.0,67.2,67.2,High Risk,85,0.393,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00893,Warung Tirta Indah Sentosa,Media & Kreatif,Bandung,Pelanggan Berisiko,Mikro,4,2.283333333333333,8045068.0,2.0,12,19.0,53.8,56.0,56.0,High Risk,82,0.53,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
SME-2024-00894,Kios Jaya Network Lestari,Perdagangan Eceran,Surabaya,Pelanggan Berisiko,Mikro,2,1.2583333333333333,976839.0,1.0,12,28.9,46.4,64.4,64.4,High Risk,85,0.352,Win-back Campaign with Incentive,Service review + competitor price match offer,Within 3 days,Phone Call + Email Offer,35,Multiple risk signals. Prioritize based on MRR and win-back cost.
